_id,car_name,car_price,year,style,madein,kilometer,province,district,gearbox,fuel,descri
670b8edd321cad344000024f,Ford Everest Titanium 2.0L AT 4WD 2020,970 triệu,2020,SUV,Nhập khẩu,60.000 km,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,"* #Ford_Everest_Titanium 2 cầu sản xuất 2020 màu đen - có cửa nóc. Odo 6v km tên cá nhân 1 chủ từ đầu xe đẹp xuất sắc. Bản full 2 cầu cuối 2020 đã được fom mới: Cửa nóc, đèn bi vuông, ca lăng sao rơi,... Xe vào thêm nhiều đồ chơi: Cửa hít, màn androi. Cam kết chất lượng bằng văn bản: Không đâm đụng, không ngập nước. Không quay tua km. Động cơ, hộp số, keo chỉ, khung gầm nguyên bản theo nhà sản xuất. Giá chỉ hơn 900 tr mời các bác. Địa chỉ: 98 Nghĩa Tân - Cầu Giấy - HN."
670b8ede321cad3440000250,Porsche Cayenne Coupe 2023,6 tỉ 599 triệu,2023,SUV,Nhập khẩu,3.600 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"Porsche Cayenne Coupé (Mẫu mới). Sản xuất: 2023. Lăn bánh: 3.333 km. Màu trắng/ ghế Tím. GIÁ THAM KHẢO CHỈ 6. XXX. ———————————-. ✧ THE GIOI XE DUC HCM. ✧ SHOWROOM | Số 25 đường số 16, khu đô thị Midtown, Phú Mỹ Hưng, Quận 7, TP. HCM. ✧ HOTLINE | 0939311296 - 0945386363. #thegioixeduc #muabanoto #xemoi #daquasudung #huymotmi #porsche #porschecayennemaumoi."
670b8ede321cad3440000251,BMW X3 sDrive20i Msport 2023,1 tỉ 989 triệu,2023,SUV,Trong nước,4.500 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,BMW X3 msport. Màu trắng nội thất đỏ. Sx 2023 lăn bánh 4.555 klm. Giá TGXĐ 1990.
670b8ede321cad3440000252,Mercedes-Benz V250 AMG 2022,2 tỉ 799 triệu,2022,MPV,Nhập khẩu,26.000 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes V250 AMG. Màu Xanh nội thất kem. Sản xuất 2022. Lăn bánh 26.000 KILOMET. Chào bán 2.799. Hotline 0939311296.
670b8edf321cad3440000253,Toyota Land Cruiser 2023,4 tỉ 987 triệu,2023,SUV,Nhập khẩu,4.500 km,Hà Nội,Tây Hồ,Số tự động,Máy xăng,"Mới về: Toyota LC 300 sx 2023 đen/kem 4.500 kilomet. 4 tỷ 987tr. Cam kết xe ko đâm đụng, ngập nước. Hỗ trợ ngân hàng 70% giá trị xe. Hỗ trợ biển số định danh, số chọn."
670b8edf321cad3440000254,Mercedes-Benz C200 2018,787 triệu,2018,Sedan,Trong nước,50.000 km,Hà Nội,Tây Hồ,Số tự động,Máy xăng,"Bên em mới về C200 sx2018 bản đặc biệt. Loa Bum, xe chạy 5vạn rất mới. Giá 787tr. Cam kết xe ko đâm đụng, ngập nước. Hỗ trợ ngân hàng 70% giá trị xe. Hỗ trợ biển số định danh, số chọn."
670b8edf321cad3440000255,Ford Ranger Wildtrak 4x4 AT 2020,738 triệu,2020,Bán Tải,Nhập khẩu,60.000 km,Tp.HCM,Tân Phú,Số tự động,Máy dầu,"Ford RANGER WT 2.0L (4x4) 2020 siêu lướt 99%. Xe cá nhân chính chủ, Biển số 51D. ✔Giá xe còn thương lượng cho quý khách ưng xe và muốn đặt cọc xe, hỗ trợ trả góp tối đa với lãi suất thấp. ✔Xe siêu lướt, bao zin nguyên con, ít sử dụng chỉ đi loanh quanh gần nhà. Do nhu cầu đổi xe nên thanh lý xe cho hãng Ford. ✔Xe đẹp, máy êm, chạy êm, tiết kiệm nhiên liệu. ✔Đặc biệt: Còn bảo hành chính hãng của Ford Việt Nam. ✔Phụ kiện zin theo xe: Nắp thùng xếp, phim cách nhiệt, lót sàn. ✔Số km: ~60.000km, Màu: Trắng. ✔Giá: 738 triệu. - Đặc Biệt: Xe Được Bảo Hành Chính Hãng Ford 01 Năm. - Xin Quý Khách Vui Lòng Liên Hệ Trực Tiếp Xem Xe Và Thương Lượng Trực Tiếp Để Mua Được Chiếc Xe Với Giá Hợp Lý Nhất. Lý do nên lựa chọn xe đã qua sử dụng Chính Hãng: - Bảo hành chính hãng. - Lý lịch minh bạch. Đã kiểm tra 167 điểm kỹ thuật của Ford. Cam kết không đâm đụng, ngập nước. Sẵn xe tại Showroom Ford - Đến xem thoải mái. Giấy tờ đầy đủ, hỗ trợ sang tên toàn quốc."
670b8ee0321cad3440000256,Hyundai Kona 1.6 Turbo 2021,590 triệu,2021,SUV,Trong nước,26.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Hyundai Kona 1.6 Tubo 2021 chạy 2,6v mới nhất Hà Nội sơn zin cả xe. Giá bán 590tr. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
670b8ee0321cad3440000257,Kia Sedona 2.2 DATH 2017,655 triệu,2017,Van/Minivan,Trong nước,80.000 km,Tp.HCM,Quận 2,Số tự động,Máy dầu,"- Bán xe Kia Sedona 2017, số tự động, Full dầu, DATH, màu xám. - Odo 80.000 km. - Xe trang bị full option các tính năng cao cấp. - Cam kết 100% không đâm đụng, không ngập nước. - Xem xe bao thầy thợ kiểm tra và test hãng toàn quốc. - Xe nguyên zin không lỗi nhỏ, keo chỉ số máy nguyên zin, gầm đẹp. - Hỗ trợ sang tên. - Hỗ trợ giao xe tận nhà. - Pháp lý sang tên chuẩn. - Bảo hành khi mua. - Bên em bán có văn bản cam kết chất lượng xe. - Giá: 655 triệu. - LH: 0705.555.500 gặp Đức, quận 2, TP HCM."
670b8ee0321cad3440000258,Ford Everest 2016,699 triệu,2016,SUV,Nhập khẩu,78.000 km,Tp.HCM,Thủ Đức,Số tự động,Máy dầu,"Xe chính chủ 1 chủ từ đầu, xe đẹp chắc khoẻ, ko lỗi, ko đâm đụng ko ngập nước, bảo dưỡng định kỳ chính hãng. - Tình trạng: ODO zin, xe đẹp không 1 lỗi nhỏ, đang sử dụng tốt. - Full lịch sử hãng, nội thất khá mới, máy móc nguyên zin, khung gầm nguyên bản. - Bao thợ thầy kiểm tra, xe bán cam kết nguyên bản, bao check test hãng. Hoặc gara toàn quốc nên hoàn toàn yên tâm về chất lượng. - Anh Chị alo cho em ngay nhé."
670b8ee0321cad3440000259,Hyundai Getz 1.1 MT 2010,130 triệu,2010,Hatchback,Nhập khẩu,120.000 km,Hưng Yên,Khoái Châu,Số sàn,Máy xăng,"Getz 1.1 MT đời 2010 bản đủ, tên tư nhân, biển 26 K. Xe quá chất, không tacxi, không lỗi. Thân vỏ miễn chê, nội thất đẹp. Mọi chức năng hoạt động tốt. Alo 0976488024 - 0974924256. Xem xe Khoái Châu Hưng Yên."
670b8ee1321cad344000025a,Mazda 6 2015,420 triệu,2015,Sedan,Trong nước,77.000 km,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,"Mới xét đăng kiểm, xe Mazda 6 ₫ời 2015 2.0 số tự động mẫu mới, mân hình camera zin của hãng, thắng ABS, cân bằng điện tử, ga tự động, cửa sổ trời, ghế chỉnh điện, bản cao cấp nhất, xe có bh 2 chiều, vỏ mới thay. kiếm mới xét đến 2024 chính chủ ký mua bán, xem xe tại cầu hóa an, cầu vượt linh xuân thủ đức tphcm hoặc ngã 6 an phú bình dương, cầu hóa an biên hoà đồng nai. hổ trợ trả góp , có huê hồng cho người giới thiệu"
670b8ee1321cad344000025b,Toyota Land Cruiser 2021,7 tỉ 399 triệu,2021,SUV,Nhập khẩu,31.000 km,Tp.HCM,Quận 7,Số tự động,Máy xăng,"TOYOTA LAND CRUISER VXR MBS 4 nhập Trung Đông!!! Sx 2021 dki 2022. Bản 4 chỗ. Nhập DUBAI. Màu trắng ghế nâu. Lăn bánh 31.000 klm. Gía 7 tỷ 399 triệu. ———————————————. ‍ HuyKha - 0907000066. WashUp - Mua bán và detailing ô tô chuyên nghiệp. 125-127 đường số 10 phường Tân phong quận 7, phú Mỹ Hưng. Xe đảm bảo ko đâm đụng, ngập nước. Bao test hãng. Bao bank, duyệt hồ sơ trong ngày."
670b8ee1321cad344000025c,Ford Ranger XL 2.2 4x4 MT 2015,330 triệu,2015,Bán Tải,Nhập khẩu,120.000 km,Tp.HCM,Quận 2,Số sàn,Máy dầu,"- Bán xe Ford Ranger XL 2015, số sàn, 2 cầu 4x4, màu đen, nhập Thái Lan. - Odo 120.000 km. - Xe được cam kết: Không đâm đụng, không ngập nước. - Xem xe bao thầy thợ kiểm tra và test hãng toàn quốc. - Xe zin không lỗi nhỏ, keo chỉ số máy nguyên zin, gầm sáng đẹp. - Hỗ trợ sang tên. - Hỗ trợ giao xe tận nhà. - Pháp lý sang tên chuẩn. - Bảo hành khi mua. - Bên em bán có văn bản cam kết chất lượng xe. - Có trao đổi các dòng xe khác. - Giá: 330 triệu. - LH: 0705.555.500 gặp Đức, TP HCM."
670b8ee2321cad344000025d,Kia Morning 2011,120 triệu,2011,Hatchback,Trong nước,120.000 km,Hưng Yên,Khoái Châu,Số sàn,Máy xăng,"Morning đời 2011 số sàn bản Sport biển 30A. Xe tốt, không tắc xi, không lỗi. Máy, số, gầm bệ ngon. Điều hoà tự động. Mọi chức năng hoạt động tốt. Giá xe máy thui. Bác nào đang tìm alo 0976488024 - 0911331482. Xem xe Khoái Châu, Hưng Yên."
670b8ee2321cad344000025e,Porsche Macan 2017,1 tỉ 830 triệu,2017,Hatchback,Nhập khẩu,20.000 km,Tp.HCM,Quận 10,Số tự động,Máy xăng,Macan 2017 mới 97%. Mới như 2021 luôn. Khẳng định đời này mới kg có đối thủ luôn. Xe mới 97%. Fulloption kg thiếu món gì gồm. Ốp gỗ. Đèn led matrix. Mâm 20. Loa bose. Cửa sổ trời. Paga mui. Pô 4 ống xã. Viền Cửa xi. Nẹp Cửa macan. Ốp cản sau. Kích hoạt thể thao sport plus. Dàn lạnh sau. Cốp điện màu sơn. Sử dụng 20ngàn.
670b8ee2321cad344000025f,Mitsubishi Attrage 1.2L MT 2022,279 triệu,2022,Sedan,Nhập khẩu,25.000 km,Hải Phòng,An Dương,Số sàn,Máy xăng,"Hàng mới về atrage 2022 MT một chu mua từ mới, xe nhập khẩu thái lan."
670b8ee3321cad3440000260,Mercedes-Benz S450L 4Matic 2022,4 tỉ 350 triệu,2022,Sedan,Nhập khẩu,10.000 km,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,"Bán xe Mercedes S450 model 2023 siêu lướt hơn 1v km. Màu xanh cavasite nội thất kem siêu mới, form mới với rất nhiều tính năng và công nghệ hiện đại, có ghê thương gia và massage.... Hỗ trợ bank, chất lượng xe oke đã kiểm tra kỹ."
670b8ee3321cad3440000261,Rolls-Royce Ghost Series II 2015,13 tỉ 900 triệu,2015,Sedan,Nhập khẩu,18.000 km,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,"Bán xe RollsRoyce GHOST EWB model 2015. Xe siêu mới, odo chuẩn 18.000km. Bản full option: Cửa sổ trời toàn cảnh, rèm điện sau, ghế masage, hắt kính, phanh khoảng cách, trục cơ sở dài và rộng hơn 20cm so với bản thường. - Hỗ trợ bank, giá có thương lượng."
670b8ee3321cad3440000262,Toyota Corolla Cross 1.8 V 2022,780 triệu,2022,SUV,Trong nước,19.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Toyota Cross 1.8V sx 2022 chạy zin 1,9v cực mới, Giá bán 780 triệu lh 0916036196. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
670b8ee4321cad3440000263,Mercedes-Benz GLC 300 4Matic V1 2022,1 tỉ 959 triệu,2022,SUV,Trong nước,30.000 km,Hà Nội,Long Biên,Số tự động,Máy xăng,"Cần Bán #Mercedes #GLC300_4Matic_V1. Màu Xanh, Nội thất Đen. Xe lăn bánh chỉ 3vạn Km sịn. Full lịch sử bảo dưỡng tại Hãng. Xe tên Công Ty xuất Hoá Đơn cao. Xe là phiên bản V1 được update thêm volang cắt, đá cốp... Xe đang được chào bán với giá 1tỷ9xx. ————————————. #MUA_BÁN_XE_SANG_ĐÃ_QUA_SỬ_DỤNG. • Phone/zalo: #MrKiên_0963999262. • Địa chỉ: #DũngAnhAuto #46_ViệtHưng_LonngBiên_HN."
670b8ee4321cad3440000264,Ford Ranger XLT 2.2 4X4 MT 2016,415 triệu,2016,Bán Tải,Nhập khẩu,80.000 km,Hà Nội,Đông Anh,Số sàn,Máy dầu,"Bán Ford Ranger XLT đời 2016,2 cầu, số sàn, máy dầu, đây là bản cao cấp chỉ xếp sau widtrac, còn hơn hẳn XLS và XL. Xe tư nhân chính chủ, biển Sài Gòn đã rút hồ sơ, chủ xe đi giữ gìn chưa một lỗi nhỏ. LH 0928888699 để biết thêm"
670b8ee4321cad3440000265,Mazda CX-5 2.0 Premium 2023,805 triệu,2023,SUV,Trong nước,23.000 km,Bắc Ninh,Bắc Ninh,Số tự động,Máy xăng,- Mazda cx5 2023 siêu lướt tại Bắc Giang Bắc Ninh. Xe có keo chỉ khung gầm keo chỉ nguyên bản. - Hỗ trợ trả góp 70% vay trong 7 năm.
670b8ee5321cad3440000266,Mazda 3 2017,430 triệu,2017,Sedan,Trong nước,80.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Mazda3 1.5FL 2017 chạy 8v nét căng. Giá bán 430tr. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
670b8ee5321cad3440000267,Mazda 3 2019,470 triệu,2019,Sedan,Trong nước,56.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Mazda3 1.5FL 2019 chạy 5,6v km. Giá bán 470 triệu lh 0916036196. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
670b8ee5321cad3440000268,Hyundai Kona 1.6 Turbo 2021,585 triệu,2021,SUV,Trong nước,26.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"- Kona 1.6 Tubo 2021 chạ 2,6v mới nhất Hà Nội sơn zin cả xe, full LS hãng. - Đã lên màn hình, cam 360, hud kính, cảnh báo... Giá bán 585 tr. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
670b8ee5321cad3440000269,Toyota Corolla Cross 1.8 V 2022,780 triệu,2022,SUV,Trong nước,18.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Toyota Cross 2022 1.8V chạy 1,8 vạn km. Giá bán 780tr. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
670b8ee6321cad344000026a,Ford Everest 2019,885 triệu,2019,SUV,Trong nước,50.000 km,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,"Everest 2019 2 cầu. Giá bán 885tr lh 0916036196. Odo 5 vạn. Máy móc nguyên bản nhà sản xuất. Xe không đâm đụng, k ngập nước. Hỗ trợ trả góp tới 70% giá trị xe, duyệt nhanh chóng. Hỗ trợ thủ tục sang tên, đổi biển chọn gói. Hỗ trợ test hãng có văn bản. Liên hệ C2 auto: 0916036196- 399 Nguyễn Xiển, Thanh Trì, Hà Nội."
